YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
2011,12,26,2,21,18.8,92,9,40
2011,12,27,3.4,22,18.5,90,7,20
2011,12,28,0,26,20.3,88,4,40
2011,12,29,0.2,23.2,20,95,7,90
2011,12,30,1.8,24.7,20,91,5,90
2011,12,31,0,24,19.8,92,4,90
2012,1,1,0,24.7,19.5,89,4,20
2012,1,2,2,24.8,19,89,4,20
2012,1,3,18.4,24,19.3,95,4,90
2012,1,4,3,22.5,18.5,93,6,70
2012,1,5,0,24,20,89,5,20
2012,1,6,4.6,25,19.5,88,6,90
2012,1,7,0.1,23.5,19.5,91,7,40
2012,1,8,24.5,22,19.1,95,6,60
2012,1,9,0,24.2,20.3,85,5,40
2012,1,10,4.4,24.5,19.4,90,7,70
2012,1,11,0,24.5,18.7,77,6,70
2012,1,12,0,23.3,20,80,7,20
2012,1,13,0,24.5,20,84,9,20
2012,1,14,5,23.6,19.5,94,5,90
2012,1,15,0,24,20,92,3,80
2012,1,16,0,24.5,22,91,2,90
2012,1,17,0,24,19.3,94,4,40
2012,1,18,21.2,26.2,20.3,94,3,70
2012,1,19,0,26,21,93,3,20
2012,1,20,0,27,20,90,4,20
2012,1,21,0,25.5,19.4,89,5,40
2012,1,22,0,24.5,19.2,91,5,20
2012,1,23,0,24.7,19,85,6,40
2012,1,24,0,25,19.2,85,5,20
2012,1,25,0,25,18.8,89,5,40
2012,1,26,2.8,23,18,90,7,20
2012,1,27,0,24,19.1,88,7,90
2012,1,28,2,23.8,20,94,6,90
2012,1,29,0,26.5,19.8,89,4,40
2012,1,30,0,26,20,89,5,40
2012,1,31,10.2,24.1,19,96,4,40
2012,2,1,0,22,18.2,97,4,90
2012,2,2,0.2,25.5,19,91,5,20
2012,2,3,3.6,21,18,93,7,90
2012,2,4,3.2,21.2,18.3,88,7,90
2012,2,5,0,23.5,18.2,83,6,40
2012,2,6,0,24,18.6,81,3,40
2012,2,7,0,26,19.5,78,4,20
2012,2,8,0,24.2,18.4,88,4,40
2012,2,9,0,22,19.5,96,6,20
2012,2,10,0,23.1,19,91,6,20
2012,2,11,0,23.9,19,88,8,40
2012,2,12,19.1,22,18.5,89,8,70
2012,2,13,52.8,23.2,19,92,6,110
2012,2,14,0.8,22.5,19.5,92,5,90
2012,2,15,0.4,25.2,20,91,4,90
2012,2,16,10.6,26,20.5,95,5,90
2012,2,17,6.8,24.1,20,94,6,90
2012,2,18,1,22.5,18.7,96,4,20
2012,2,19,39,24.6,18.5,82,6,20
2012,2,20,37.4,22.2,20,95,5,20
2012,2,21,0,26.2,20.4,90,4,90
2012,2,22,0,26.3,21,87,3,70
2012,2,23,0,26.5,20,82,4,90
2012,2,24,0,27,19.2,86,4,90
2012,2,25,0,27,20,84,4,90
2012,2,26,0,27.1,20,83,5,40
2012,2,27,0,24,20,89,5,90
2012,2,28,0,27,20.5,84,4,90
2012,2,29,0,26.5,20,88,5,90
2012,3,1,5.4,26,20.8,97,6,90
2012,3,2,0,27,20.5,90,6,90
2012,3,3,0,25.7,20.5,85,7,90
2012,3,4,0,25.5,20,86,5,90
2012,3,5,0,25.8,20.5,83,5,90
2012,3,6,0,26,15,89,5,40
2012,3,7,0,26.5,18.5,90,4,40
2012,3,8,0,26.5,20,84,4,90
2012,3,9,0,26.5,16.4,78,5,20
2012,3,10,0.2,26.3,20,84,5,40
2012,3,11,0,24.5,19.5,86,5,80
2012,3,12,22,22.5,18.5,97,6,90
2012,3,13,1,25,15.5,89,4,90
2012,3,14,1,23.5,13.5,90,5,70
2012,3,15,0,25.1,21,86,5,90
2012,3,16,0.8,25.2,18.6,89,5,70
2012,3,17,0,25.6,19.5,86,5,80
2012,3,18,0,26.4,18.6,88,5,40
2012,3,19,0,24.5,19.5,89,3,20
2012,3,20,0,25.5,16,86,4,70
2012,3,21,0.8,25,15,86,6,70
2012,3,22,14.6,23,20.5,95,5,40
2012,3,23,1.2,28,20.8,90,3,40
2012,3,24,0,27.5,21,88,3,40
2012,3,25,0,25,20.5,91,6,20
2012,3,26,10.6,23,19.8,93,8,70
2012,3,27,0,22,13,87,7,40
2012,3,28,2.4,23,18.5,88,7,40
2012,3,29,57.2,22,20,98,5,90
2012,3,30,2,25.2,20.8,92,4,70
2012,3,31,36.4,24,20.3,94,5,70
2012,4,1,1.6,25.5,20.5,90,6,40
2012,4,2,0,25.3,20.7,90,5,90
2012,4,3,0,27,17,87,4,90
2012,4,4,1,26.5,19.5,88,4,110
2012,4,5,0,27,21.5,86,3,20
2012,4,6,0,28,20,86,3,80
2012,4,7,0,27,20.3,80,5,90
2012,4,8,0,27,19,82,5,90
2012,4,9,0,25.5,20.2,84,6,90
2012,4,10,0,27,16,86,5,90
2012,4,11,0,27,19.5,87,4,40
2012,4,12,0.4,27.5,21.8,93,3,20
2012,4,13,0,28,19.5,77,3,40
2012,4,14,0,27,19,82,5,40
2012,4,15,0,27.6,19.6,84,3,90
2012,4,16,0,29.5,20,77,3,90
2012,4,17,0,28.2,18,80,3,40
2012,4,18,0,27.2,16,70,3,70
2012,4,19,0,27,22.5,80,5,90
2012,4,20,0,27.8,20,79,4,180
2012,4,21,0,28,20.5,85,4,160
2012,4,22,0,28.2,21,85,5,90
2012,4,23,2.8,25,20.5,91,5,90
2012,4,24,0,28.1,16,82,4,40
2012,4,25,0,29.5,22,82,4,140
2012,4,26,3.6,30,22,86,3,90
2012,4,27,0,28,21,83,4,90
2012,4,28,0,29.1,21,82,5,40
2012,4,29,0,29,21,83,5,70
2012,4,30,0,28.5,21.4,81,4,70
2012,5,1,0,29,18.5,84,3,90
2012,5,2,12.2,30.5,18,84,3,340
2012,5,3,0,30.5,19,84,3,270
2012,5,4,12.2,29,19.6,95,3,340
2012,5,5,49.8,29.6,19.5,86,2,10
2012,5,6,1.4,29,22,85,1,180
2012,5,7,0,28.5,23,90,2,140
2012,5,8,1.2,30,18.5,87,3,320
2012,5,9,1.2,30.5,21.5,85,3,320
2012,5,10,10.8,30,22,88,3,180
2012,5,11,0,29,21.5,86,3,20
2012,5,12,2.2,27.5,22,85,3,90
2012,5,13,0.8,27.5,21.6,86,3,110
2012,5,14,6.2,28,21.6,89,4,150
2012,5,15,1.2,29,18,92,3,180
2012,5,16,0,28.5,18,88,3,140
2012,5,17,0,28.5,22.8,92,2,180
2012,5,18,0,29,21.5,89,3,30
2012,5,19,0,20,21.5,86,5,100
2012,5,20,64.2,30.5,21,87,3,330
2012,5,21,2.8,27.5,21,86,3,340
2012,5,22,11.2,29,15.5,92,4,320
2012,5,23,41.5,29.5,17,85,3,320
2012,5,24,1,28,22.5,92,2,320
2012,5,25,0,29,22,89,4,320
2012,5,26,0,28.5,21.1,89,3,320
2012,5,27,0.4,29.3,21.5,90,2,340
2012,5,28,0,29,21.5,92,3,20
2012,5,29,9,28.8,17,88,2,340
2012,5,30,3,28,16,93,3,40
2012,5,31,0,29,22.5,92,3,270
2012,6,1,55.8,28,21.5,93,5,270
2012,6,2,46.4,23.5,20,98,7,320
2012,6,3,1.8,25,21,94,6,320
2012,6,4,1.4,25,20.5,96,7,320
2012,6,5,37.8,29,16.5,91,3,320
2012,6,6,1.4,28.5,18,92,4,320
2012,6,7,31.2,28,21,94,4,320
2012,6,8,0,27,21,92,4,320
2012,6,9,0,29,22,87,3,320
2012,6,10,0,28,22.5,92,4,300
2012,6,11,5.4,27,21,94,5,320
2012,6,12,15.4,25.3,19,97,5,320
2012,6,13,5.4,24.5,15,98,5,290
2012,6,14,4.8,24.5,20.5,95,4,320
2012,6,15,5.2,25,20.5,94,6,320
2012,6,16,2.5,25.5,20.2,95,4,320
2012,6,17,18.9,24.5,20.5,79,5,270
2012,6,18,0,26,20.5,89,5,270
2012,6,19,0,27.5,19.5,84,4,270
2012,6,20,0,28.5,18,79,4,270
2012,6,21,0,29,21.8,85,5,320
2012,6,22,5.8,27.6,20.5,92,4,320
2012,6,23,0,29,21,84,3,320
2012,6,24,0.8,28.5,20.5,90,3,320
2012,6,25,8,27.2,20,96,2,320
2012,6,26,0.8,25.5,18,96,2,320
2012,6,27,20.9,26,18.5,95,3,320
2012,6,28,18.2,24,21,99,4,320
2012,6,29,5.6,26.1,20.5,90,3,180
2012,6,30,33.4,25,20.5,94,4,90
2012,7,1,5.5,27.5,20.5,86,4,20
2012,7,2,71.2,26.5,20,90,3,20
2012,7,3,64.5,26,18,98,3,320
2012,7,4,7.6,24.5,18,95,2,320
2012,7,5,3.6,28,21,90,2,320
2012,7,6,0.2,27.5,20,100,2,180
2012,7,7,0.4,29.5,20.5,88,4,60
2012,7,8,0.6,29.5,20.2,86,3,10
2012,7,9,0,28.5,20,91,3,40
2012,7,10,2.2,28,18.5,93,3,340
2012,7,11,18.3,27.5,17,85,3,320
2012,7,12,0,27,21.8,95,2,320
2012,7,13,3.6,28,21,91,3,320
2012,7,14,0,27.8,21,87,3,90
2012,7,15,0,27.8,21.8,88,3,180
2012,7,16,9.9,28.5,21.5,86,3,320
2012,7,17,11.5,28,21,93,3,340
2012,7,18,3.4,29,18,90,3,320
2012,7,19,37.9,26.5,21.3,92,5,320
2012,7,20,59.9,22,19,100,5,320
2012,7,21,69.6,21.5,18.5,-999,4,340
2012,7,22,29,22.5,19,100,4,220
2012,7,23,2.8,26.5,21,95,4,270
2012,7,24,0.8,28.5,18.5,91,3,320
2012,7,25,12,25.5,17,97,3,340
2012,7,26,17.8,27,21.5,95,3,320
2012,7,27,23.2,26,21,96,2,320
2012,7,28,98,26.8,21,92,2,320
2012,7,29,140.3,23.2,20.5,98,5,320
2012,7,30,53.2,22.5,20.3,98,8,320
2012,7,31,100.4,25,19.5,99,7,320
2012,8,1,28.4,23.5,17,-999,6,320
2012,8,2,40.8,23,21.5,100,6,320
2012,8,3,42,23.5,20.5,100,6,320
2012,8,4,27.8,22.5,20,-999,5,320
2012,8,5,87.8,23,19,-999,5,320
2012,8,6,156.4,21.8,18.5,100,4,320
2012,8,7,141.8,22,18,94,5,320
2012,8,8,73.4,23,17.5,-999,5,320
2012,8,9,14.4,23.5,21.5,98,3,320
2012,8,10,70.4,23.5,20,100,4,320
2012,8,11,0,25.5,20,97,3,320
2012,8,12,5.4,25.5,19,94,4,320
2012,8,13,19.8,22.5,18.5,100,5,320
2012,8,14,60.4,22,19.5,-999,5,320
2012,8,15,37.2,22.5,18,-999,5,250
2012,8,16,1,25,21.5,97,3,220
2012,8,17,0,28,21.3,82,3,320
2012,8,18,7.8,26,20.8,90,4,320
2012,8,19,11.1,25,20.5,91,5,320
2012,8,20,0,23.5,20.5,94,4,320
2012,8,21,8.4,25.5,19,95,3,320
2012,8,22,1,26,17.5,93,4,320
2012,8,23,11.3,25.5,21.5,96,3,320
2012,8,24,8.4,25,20.8,97,5,320
2012,8,25,16.4,25,20.5,95,6,320
2012,8,26,5.4,25.2,20.5,92,6,320
2012,8,27,6.6,25,20.5,93,4,320
2012,8,28,18.2,26,18,95,3,320
2012,8,29,36.2,25,19,97,4,320
2012,8,30,33.6,28,21,97,2,320
2012,8,31,64.4,28,20,100,2,320
2012,9,1,11.8,26,20,93,3,170
2012,9,2,0,25,20,94,2,320
2012,9,3,24,28,20.5,91,2,320
2012,9,4,21.6,27.5,19,96,3,320
2012,9,5,5.2,24,19.5,97,2,320
2012,9,6,0,27.5,22.1,94,2,360
2012,9,7,0,29,22,88,3,10
2012,9,8,7.2,26.5,21.5,91,4,40
2012,9,9,2,27.2,22,89,4,90
2012,9,10,3,27.5,21.5,88,4,70
2012,9,11,5,27,21.1,93,2,320
2012,9,12,3.8,26,19.5,98,2,320
2012,9,13,5.8,26.5,19.5,93,2,140
2012,9,14,63.2,24.5,20,-999,2,180
2012,9,15,33.7,24,20,99,2,220
2012,9,16,82.6,23.5,20,-999,4,320
2012,9,17,38.1,25.5,20.5,98,2,350
2012,9,18,30.8,27,19,99,3,40
2012,9,19,4.2,26.5,19,98,2,340
2012,9,20,7.8,27.5,21.5,99,2,180
2012,9,21,1,24,21,99,2,90
2012,9,22,9.2,26,21,91,2,320
2012,9,23,0,28,21,89,3,70
2012,9,24,0,27.3,21.5,88,3,320
2012,9,25,19.2,27.5,19.5,92,3,320
2012,9,26,0.2,25.5,20,96,3,320
2012,9,27,71.8,27.5,22,94,4,290
2012,9,28,23.4,24,20.5,99,5,320
2012,9,29,25.8,23,20,99,4,320
2012,9,30,20.2,24.5,20,93,3,320
2012,10,1,6.4,26,19,90,3,270
2012,10,2,11.6,25,19,94,3,270
2012,10,3,25.2,22.5,18,98,2,340
2012,10,4,3,26,20.2,94,3,360
2012,10,5,0,26.5,20.5,90,3,20
2012,10,6,1.2,25.5,20.2,90,3,40
2012,10,7,0,24.5,20,90,3,350
2012,10,8,22,26.5,20.2,91,3,20
2012,10,9,6.7,27,20.5,95,2,270
2012,10,10,12.8,26.2,19,94,3,360
2012,10,11,0,26,21.6,94,2,320
2012,10,12,0.6,28,21,87,2,320
2012,10,13,1,27.5,20.5,92,2,320
2012,10,14,0,27.5,20,87,2,320
2012,10,15,0,27.5,20,92,2,320
2012,10,16,0,27.1,19,89,2,320
2012,10,17,0,28,21,85,2,70
2012,10,18,0,27,20.6,86,3,20
2012,10,19,0,25,20.2,91,4,40
2012,10,20,0,25.3,20.1,87,6,40
2012,10,21,0,24.5,20.2,90,6,40
2012,10,22,0,26.8,20.5,84,6,40
2012,10,23,0,27,19.8,82,5,20
2012,10,24,27.4,24,18.5,92,6,70
2012,10,25,122.5,24,20.8,98,8,140
2012,10,26,48.4,26.5,20,96,6,180
2012,10,27,0,26,20,88,5,40
2012,10,28,0.4,26.4,19.5,91,6,40
2012,10,29,0,25.7,19,86,6,70
2012,10,30,3.4,25.5,19,91,5,20
2012,10,31,0,26.3,19.5,85,4,90
2012,11,1,0,26,20.2,87,4,90
2012,11,2,0,27,19.5,82,4,20
2012,11,3,0,25,19.6,94,4,20
2012,11,4,0,27,19.7,87,4,40
2012,11,5,0,26.5,19.5,84,5,90
2012,11,6,0,28,20,87,4,40
2012,11,7,0.8,25.7,19.5,92,4,70
2012,11,8,28,25,21,94,5,20
2012,11,9,6,24.5,20.5,94,5,80
2012,11,10,0,26,20.5,89,5,80
2012,11,11,0,26.4,20.5,88,5,40
2012,11,12,12.2,22.5,20,92,5,80
2012,11,13,2.4,23.5,18,95,5,40
2012,11,14,2.8,26.5,18.5,90,5,70
2012,11,15,0.6,26,21,92,4,70
2012,11,16,1.8,24.5,20,90,4,20
2012,11,17,0,26,19.8,86,3,40
2012,11,18,0,25.5,20,88,4,40
2012,11,19,3,25,20,91,4,40
2012,11,20,0,26.5,21,93,4,90
2012,11,21,0,26.4,18.5,89,4,70
2012,11,22,0,25.5,20.8,90,4,20
2012,11,23,0,27,20,80,4,40
2012,11,24,2,26.5,25.3,85,4,40
2012,11,25,0,25.2,19.5,84,5,70
2012,11,26,0,25.7,19.5,87,3,40
2012,11,27,0.8,27,19.5,85,4,40
2012,11,28,0,26,19,87,4,70
2012,11,29,0,26,18.7,84,3,20
2012,11,30,0,26.5,19,86,5,90
2012,12,1,0,26.5,19,83,3,90
2012,12,2,0,25,19.5,89,3,40
2012,12,3,0,25.5,19.5,89,4,90
2012,12,4,0,24,20,90,6,40
2012,12,5,4,23,20,95,4,70
2012,12,6,0,26,21,92,3,90
2012,12,7,0,28.5,20,89,4,20
2012,12,8,50.4,27.8,20.5,91,3,320
2012,12,9,0,27,20.5,90,3,320
2012,12,10,0,27.5,20,88,3,10
2012,12,11,0,27,19,90,3,20
2012,12,12,0.8,24,18.5,88,5,40
2012,12,13,0,23.5,19.3,90,8,20
2012,12,14,1.5,26,20.2,86,5,20
2012,12,15,0,24.5,20,90,6,40
2012,12,16,2,26,20,91,4,90
2012,12,17,0,25.2,20.3,91,5,90
2012,12,18,0,27.2,18,87,4,20
2012,12,19,0,24.5,18.5,80,6,40
2012,12,20,4.4,26,19.8,66,5,90
2012,12,21,5,24,19.5,94,5,70
2012,12,22,0,25,19,89,5,40
2012,12,23,1,22.5,18.5,83,6,40
2012,12,24,1,22.6,17.5,82,8,40
2012,12,25,9,23,18,93,7,70
2012,12,26,42.4,21.5,17,96,8,90
2012,12,27,16.5,22,19.9,96,6,90
2012,12,28,0,26.5,19.5,92,4,140
2012,12,29,14.4,25,19.3,94,5,90
2012,12,30,0,26,20,87,3,40
2012,12,31,0,28,19.8,94,4,20
2013,1,1,2,23,17.5,95,4,40
2013,1,2,1,25.5,19.5,89,5,40
2013,1,3,28.3,24,20.5,94,5,20
2013,1,4,5.4,24.5,20,94,6,20
2013,1,5,0.6,26,20.2,89,5,80
2013,1,6,2.2,25.5,20,87,4,40
2013,1,7,1.2,24.3,20,94,5,40
2013,1,8,4,24,19,85,5,40
2013,1,9,0,24.5,19,88,5,40
2013,1,10,0,23,17.8,81,7,40
2013,1,11,46,22,18,95,5,90
2013,1,12,3.2,24.5,19.8,93,3,40
2013,1,13,0,25.6,20,88,3,320
2013,1,14,0,22,18,89,6,40
2013,1,15,0,26,17,87,7,20
2013,1,16,0,22,17.5,87,9,40
2013,1,17,0,23,17,81,7,20
2013,1,18,0,21.5,16,88,9,40
2013,1,19,0,21.7,16.3,86,11,40
2013,1,20,0,22.5,16.4,78,7,40
2013,1,21,3.2,23.5,16.5,92,4,40
2013,1,22,0.5,23.5,17.5,94,4,40
2013,1,23,0.8,21.5,15,88,6,40
2013,1,24,0,25,17,78,4,20
2013,1,25,0,25.8,18.3,87,4,90
2013,1,26,0,22.5,19,91,3,70
2013,1,27,0,25,19,90,4,40
2013,1,28,0,24,18,92,6,70
2013,1,29,0.4,24.8,17,88,6,70
2013,1,30,0,22.5,15.3,77,7,40
2013,1,31,0,23,20,90,4,20
2013,2,1,0,26.5,19,87,4,80
2013,2,2,3.3,23,17.5,96,5,60
2013,2,3,0.3,24.6,18,82,6,40
2013,2,4,0,25,19.4,84,6,90
2013,2,5,0,25.3,19,84,4,20
2013,2,6,0,26,19,89,4,70
2013,2,7,0,26.5,18.5,88,3,40
2013,2,8,0,27.5,19,78,3,40
2013,2,9,0,24.5,19,89,3,40
2013,2,10,0,25.5,18.5,88,5,40
2013,2,11,4.4,25,20,84,5,90
2013,2,12,1.8,23.5,19,94,5,70
2013,2,13,3,23,18,90,6,90
2013,2,14,2.4,25,19,91,5,40
2013,2,15,0,26.2,18,90,4,40
2013,2,16,1,25,18,82,7,80
2013,2,17,0.2,24,18,86,6,40
2013,2,18,0,26,17.4,79,6,90
2013,2,19,0,24.5,17,83,7,40
2013,2,20,0.2,24,17,80,7,40
2013,2,21,32.8,22,17.5,96,6,40
2013,2,22,79.8,21.5,19,99,4,90
2013,2,23,0,25.5,19,89,7,90
2013,2,24,9,24,18.5,89,6,90
2013,2,25,15.5,23.5,20,95,6,20
2013,2,26,0,24,19.5,94,5,90
2013,2,27,0,26,18.5,88,4,70
2013,2,28,0,27,18.5,86,4,110
2013,3,1,0,26.5,19,82,4,90
2013,3,2,0,26.5,19,76,5,40
2013,3,3,0.6,24,18,91,5,40
2013,3,4,0,23.8,18.7,84,6,40
2013,3,5,0,23.5,17.5,81,8,20
2013,3,6,0,19.8,17.5,82,6,40
2013,3,7,0,23.5,18.1,88,4,40
2013,3,8,0,24,18.5,87,6,40
2013,3,9,0,26,19.5,86,6,70
2013,3,10,0,26.5,20,87,3,90
2013,3,11,0,28,21.2,87,3,20
2013,3,12,0,27.5,20.8,86,4,90
2013,3,13,0,28,20,84,3,140
2013,3,14,0,27.5,20,86,4,90
2013,3,15,2.2,26,19.6,90,4,90
2013,3,16,0,25.5,19.5,91,4,90
2013,3,17,0,26.5,19.5,88,4,40
2013,3,18,0,28.5,21,82,3,90
2013,3,19,0,27,18.5,86,5,90
2013,3,20,0,27,19,80,4,70
2013,3,21,10.4,27.5,20,84,4,40
2013,3,22,5.5,24.5,19.8,95,4,70
2013,3,23,2.4,27,20.5,89,4,90
2013,3,24,2.6,26.5,20.5,88,3,110
2013,3,25,0,28.5,21.5,53,3,20
2013,3,26,0,27,19,86,5,40
2013,3,27,0,28.5,20,78,3,40
2013,3,28,3.4,26.5,20.5,92,4,90
2013,3,29,0,28,20,84,5,40
2013,3,30,0,26.5,20,89,5,60
2013,3,31,0,28,20.2,81,4,40
2013,4,1,0,28,26.5,83,4,70
2013,4,2,0,27.5,19.4,89,4,70
2013,4,3,0,21,19.4,84,5,70
2013,4,4,0,28.5,20.5,81,4,160
2013,4,5,0,30,20.8,78,3,340
2013,4,6,0,29.5,20.6,83,3,320
2013,4,7,0,30.3,20.5,76,3,40
2013,4,8,0,29,22.1,85,3,90
2013,4,9,0,28,21.5,83,4,70
2013,4,10,0,28.5,20.5,82,4,40
2013,4,11,0,27.5,19.5,77,5,40
2013,4,12,0,28.5,20.5,75,4,40
2013,4,13,0,28.5,20,81,5,40
2013,4,14,0,29.2,21,81,3,40
2013,4,15,0,30,21,83,3,90
2013,4,16,0,30.3,21.4,76,3,70
2013,4,17,0,29.5,19.5,76,3,160
2013,4,18,0,31,20.5,83,3,160
2013,4,19,0,31,21.5,75,4,110
2013,4,20,0,30.5,21.5,80,3,90
2013,4,21,0,29.3,21,81,4,70
2013,4,22,0,28,22,81,4,40
2013,4,23,0,28,20,84,5,90
2013,4,24,0,30.2,20,79,4,90
2013,4,25,0,32.5,20,73,3,320
2013,4,26,7,31,21,92,3,20
2013,4,27,0,30,21.5,86,2,20
2013,4,28,0,30.5,21,81,4,40
2013,4,29,0,30.5,22,75,3,90
2013,4,30,0,31,22,76,3,180
2013,5,1,0,32.5,20.5,84,2,320
2013,5,2,0,31.5,20.5,77,3,90
2013,5,3,0,31,22.5,87,3,70
2013,5,4,0,30.5,22,77,4,70
2013,5,5,0,29.5,21.8,76,5,40
2013,5,6,0,30.5,24,80,4,20
2013,5,7,0,30.8,21.5,78,4,360
2013,5,8,0.6,30.5,20.5,83,5,70
2013,5,9,0,29.5,19,84,4,90
2013,5,10,0,30.5,21,82,3,90
2013,5,11,0,31.8,21,83,2,180
2013,5,12,0,30.5,21.5,84,2,180
2013,5,13,14.6,28,22.8,88,2,90
2013,5,14,3,28,20.5,87,3,140
2013,5,15,0,27.5,20.3,86,3,90
2013,5,16,0.4,29.5,22.5,85,2,160
2013,5,17,0,30.8,22,79,3,320
2013,5,18,0,30,22.2,82,3,320
2013,5,19,0,30,22.5,83,3,320
2013,5,20,0,29.9,23,88,2,320
2013,5,21,0,30.5,21.5,92,2,320
2013,5,22,29.4,31,18.5,84,4,180
2013,5,23,0,31,21.5,79,3,90
2013,5,24,0,31,21.5,80,3,180
2013,5,25,2.8,31,22,86,2,170
2013,5,26,37.2,29,19,86,3,160
2013,5,27,0,28,22.9,88,2,90
2013,5,28,0,30,21,80,4,70
2013,5,29,11.4,28.5,20.5,89,5,70
2013,5,30,15.2,24,19.9,91,4,40
2013,5,31,0,28.9,21,83,4,70
2013,6,1,0,29,21.2,81,3,80
2013,6,2,0,28.5,21.5,85,3,40
2013,6,3,0,30.5,23.2,85,2,180
2013,6,4,0,30,22,82,4,70
2013,6,5,0,29.5,21.7,81,3,40
2013,6,6,0,30.4,20.5,77,4,20
2013,6,7,19,30,21.5,86,2,320
2013,6,8,0,29,21,89,3,320
2013,6,9,21.6,30,21,92,3,320
2013,6,10,14.8,28.5,22.8,92,3,320
2013,6,11,15.8,29.5,22,90,2,320
2013,6,12,67.7,27.5,22,92,3,320
2013,6,13,41.8,27,20.5,96,3,160
2013,6,14,15.4,26,20.5,96,2,110
2013,6,15,0,27.5,22,89,3,40
2013,6,16,0,27.5,21.7,87,3,320
2013,6,17,8.8,29,22,92,2,320
2013,6,18,24.2,24.5,20,96,4,320
2013,6,19,10.4,25,19,96,4,320
2013,6,20,0,27.5,19.7,92,4,180
2013,6,21,6,27,20.5,96,4,180
2013,6,22,11.2,26.5,20.2,87,3,320
2013,6,23,16.2,27.5,20.5,87,3,40
2013,6,24,0,28.8,22.8,84,3,20
2013,6,25,0,30,21,83,4,70
2013,6,26,0,29.5,21.5,85,3,40
2013,6,27,19.4,29.5,20.7,89,3,180
2013,6,28,0,29,21,83,2,340
2013,6,29,92.4,26.5,19,88,8,110
2013,6,30,1.8,24.5,20,93,5,160
2013,7,1,0,26.5,22.8,90,3,90
2013,7,2,24,26.5,20.7,96,5,90
2013,7,3,8.2,26,21,95,4,90
2013,7,4,20.8,27,19,96,4,70
2013,7,5,4.4,27.5,19.5,89,4,90
2013,7,6,1.2,27.5,20,89,4,40
2013,7,7,0.8,25.5,20,91,4,40
2013,7,8,0,27,21.8,87,3,20
2013,7,9,11.6,28,19.5,82,2,90
2013,7,10,4,27.5,20.2,92,2,110
2013,7,11,0,29,21,86,3,320
2013,7,12,10.6,26,20.6,92,3,320
2013,7,13,5.2,26,20.8,91,3,320
2013,7,14,10.6,27,20.8,89,4,90
2013,7,15,0,27,22,93,2,20
2013,7,16,2,26,19,95,4,320
2013,7,17,0.8,28,20,91,3,140
2013,7,18,0,28,20.3,90,4,160
2013,7,19,3.2,27.5,21,93,3,90
2013,7,20,0.2,26.5,21,88,3,40
2013,7,21,12.6,26,20.6,90,4,40
2013,7,22,8.2,24.8,21.5,94,3,90
2013,7,23,34.8,27,18.5,94,3,90
2013,7,24,2.4,26.5,18.5,90,3,340
2013,7,25,0.8,28,20,87,3,290
2013,7,26,0,27.5,20.8,86,3,110
2013,7,27,0,26.5,20.9,88,3,340
2013,7,28,46.2,26.2,20,88,4,20
2013,7,29,15.2,27.5,21.5,96,4,90
2013,7,30,24.2,23.5,21,98,4,140
2013,7,31,11.8,25,20.5,96,3,140
2013,8,1,3.4,27,22,89,3,180
2013,8,2,3.4,29,21,82,3,170
2013,8,3,8.6,28.6,20.5,92,2,10
2013,8,4,19.4,26.5,20.5,90,5,40
2013,8,5,32.8,25,20.5,95,4,40
2013,8,6,2.6,24,20,95,3,70
2013,8,7,1,26,20,91,3,70
2013,8,8,10.6,27.7,19.9,84,3,20
2013,8,9,8.6,24.8,20,91,3,40
2013,8,10,0,27.5,20.5,87,4,160
2013,8,11,77.2,25.5,19.5,90,6,320
2013,8,12,38.2,22.5,20.8,97,4,180
2013,8,13,0,25.2,20.5,93,4,180
2013,8,14,0,28.5,20.2,81,3,320
2013,8,15,0,29,21.3,86,3,320
2013,8,16,0,27.1,21.5,89,6,320
2013,8,17,17.2,25,18.5,99,6,320
2013,8,18,127.4,23,19.5,100,5,320
2013,8,19,129.4,22.1,20.9,100,4,320
2013,8,20,96.5,24,18.5,100,5,320
2013,8,21,46,23,18.8,-999,5,270
2013,8,22,41.6,24,19,98,5,320
2013,8,23,11.6,24.5,20,96,4,320
2013,8,24,8.2,26.5,20,92,2,320
2013,8,25,20.4,25,20.5,98,2,320
2013,8,26,4.8,22.3,21,99,4,320
2013,8,27,6,25,20,92,5,320
2013,8,28,0,26.5,19,85,4,320
2013,8,29,0,28,21,83,4,320
2013,8,30,0,29,21,84,3,320
2013,8,31,0,27,20.7,85,3,320
2013,9,1,0,28.5,21,85,3,160
2013,9,2,0,29,23.8,80,2,90
2013,9,3,11,28.5,21,88,2,180
2013,9,4,8.4,27,21,92,3,180
2013,9,5,7,26.5,20,92,3,180
2013,9,6,0,28,20.6,86,3,20
2013,9,7,6,27,20.3,87,4,90
2013,9,8,18.6,25,20,91,3,20
2013,9,9,4,27.3,21.8,90,2,90
2013,9,10,28.2,26,19,95,3,90
2013,9,11,2.2,26.5,19,92,3,320
2013,9,12,14.7,24.5,19.9,97,3,180
2013,9,13,17.2,25,21,99,4,320
2013,9,14,16.2,24,20,97,4,320
2013,9,15,76.4,23,19.5,100,4,320
2013,9,16,26.2,24.2,21,100,3,320
2013,9,17,4,25,20,92,3,320
2013,9,18,8.2,25,18.4,97,4,320
